,occupancy,sensor_name,co2,noise,humidity,temperature
2019-11-21 03:30:00+00:00,0,ROOM 4,426.8444417317708,48.297777811686196,39.10299936930338,20.925778071085613
2019-11-21 03:45:00+00:00,0,ROOM 4,426.61838785807294,48.305554707845054,39.144110361735024,20.92066701253255
2019-11-21 04:00:00+00:00,0,ROOM 4,424.3904215494792,48.24850591023763,39.15311813354492,20.912865956624348
2019-11-21 04:15:00+00:00,0,ROOM 4,424.2000020345052,48.28777821858724,39.204444885253906,20.89444414774577
2019-11-21 04:30:00+00:00,0,ROOM 4,422.53333536783856,48.269999186197914,39.25555547078451,20.86655553181966
2019-11-21 04:45:00+00:00,0,ROOM 4,422.05096435546875,48.27888870239258,39.25933329264323,20.873778025309246
2019-11-21 05:00:00+00:00,0,ROOM 4,423.2666727701823,48.27724075317383,39.29350153605143,20.864551544189453
2019-11-21 05:15:00+00:00,0,ROOM 4,422.76666259765625,48.37888844807943,39.34422302246094,20.84855588277181
2019-11-21 05:30:00+00:00,0,ROOM 4,422.1777750651042,50.774444580078125,39.297776540120445,20.877666473388672
2019-11-21 05:45:00+00:00,0,ROOM 4,422.0038248697917,51.483333587646484,38.685934702555336,20.921379725138348
2019-11-21 06:00:00+00:00,0,ROOM 4,417.92223103841144,52.62111155192057,36.250221252441406,21.154555638631184
2019-11-21 06:15:00+00:00,0,ROOM 4,419.52222696940106,53.344443003336586,34.921887715657554,21.365000406901043
2019-11-21 06:30:00+00:00,0,ROOM 4,421.86474609375,54.661112467447914,34.62577819824219,21.484333038330078
2019-11-21 06:45:00+00:00,0,ROOM 4,413.2888895670573,53.56570943196615,34.17859395345052,21.584850947062176
2019-11-21 07:00:00+00:00,0,ROOM 4,406.8333333333333,53.53000005086263,33.73233413696289,21.631222407023113
2019-11-21 07:15:00+00:00,0,ROOM 4,407.95555623372394,54.756666819254555,33.69722239176432,21.683888753255207
2019-11-21 07:30:00+00:00,0,ROOM 4,401.50767008463544,53.20245234171549,33.52873992919922,21.71825345357259
2019-11-21 07:45:00+00:00,0,ROOM 4,405.0,53.21333312988281,33.52566655476888,21.735666910807293
2019-11-21 08:00:00+00:00,0,ROOM 4,411.6999918619792,52.62999979654948,33.00177764892578,21.75344467163086
2019-11-21 08:15:00+00:00,0,ROOM 4,417.7218424479167,52.070229848225914,32.87585957845052,21.788551966349285
2019-11-21 08:30:00+00:00,0,ROOM 4,419.6666666666667,52.08222198486328,33.46977742513021,21.82377815246582
2019-11-21 08:45:00+00:00,0,ROOM 4,416.3999938964844,52.5466677347819,32.882222493489586,21.88166618347168
2019-11-21 09:00:00+00:00,0,ROOM 4,418.0375467936198,53.174444834391274,33.03311030069987,21.908999760945637
2019-11-21 09:15:00+00:00,0,ROOM 4,450.97777303059894,53.43379338582357,33.63473129272461,21.960601170857746
2019-11-21 09:30:00+00:00,0,ROOM 4,436.6333312988281,58.80888875325521,34.36911137898763,22.082333246866863
2019-11-21 09:45:00+00:00,0,ROOM 4,449.3333333333333,58.80222193400065,35.45600128173828,22.348777770996094
2019-11-21 10:00:00+00:00,0,ROOM 4,483.9628397623698,58.83582305908203,35.43151346842448,22.6160151163737
2019-11-21 10:15:00+00:00,1,ROOM 4,568.0889078776041,59.498888651529946,34.607444763183594,22.565555572509766
2019-11-21 10:30:00+00:00,3,ROOM 4,802.1555582682291,60.43777720133463,34.51888910929362,22.618444442749023
2019-11-21 10:45:00+00:00,4,ROOM 4,902.2095743815104,57.42333221435547,34.30633290608724,22.704888661702473
2019-11-21 11:00:00+00:00,3,ROOM 4,742.6555582682291,54.70367940266927,33.410230000813804,22.546532313028973
2019-11-21 11:15:00+00:00,4,ROOM 4,690.6666666666666,55.155555725097656,33.17855580647787,22.424000422159832
2019-11-21 11:30:00+00:00,4,ROOM 4,697.9000040690104,57.88111114501953,33.29611078898112,22.474555333455402
2019-11-21 11:45:00+00:00,3,ROOM 4,583.2601521809896,57.47122573852539,33.86137262980143,22.555701573689777
2019-11-21 12:00:00+00:00,0,ROOM 4,519.0110982259115,58.686667124430336,33.396444956461586,22.589555104573567
2019-11-21 12:15:00+00:00,0,ROOM 4,503.7666727701823,64.8522211710612,33.74422073364258,22.61922264099121
2019-11-21 12:30:00+00:00,2,ROOM 4,592.4877319335938,60.337318420410156,33.80193074544271,22.75748634338379
2019-11-21 12:45:00+00:00,2,ROOM 4,576.1666666666666,52.31888961791992,33.10766728719076,22.675111134847004
2019-11-21 13:00:00+00:00,2,ROOM 4,643.1555582682291,55.37222162882487,33.20555623372396,22.65511131286621
2019-11-21 13:15:00+00:00,2,ROOM 4,695.6490478515625,63.661112467447914,36.65377680460612,23.032999674479168
2019-11-21 13:30:00+00:00,2,ROOM 4,602.4444376627604,64.28245290120442,38.096187591552734,23.36387316385905
2019-11-21 13:45:00+00:00,0,ROOM 4,537.5444539388021,66.92777760823567,38.64199956258138,23.511555353800457
2019-11-21 14:00:00+00:00,1,ROOM 4,888.8555501302084,55.702222188313804,34.727333068847656,23.111666997273762
2019-11-21 14:15:00+00:00,5,ROOM 4,1155.4716389973958,52.73199208577474,33.98321533203125,22.68998845418294
2019-11-21 14:30:00+00:00,6,ROOM 4,1315.36669921875,52.82444381713867,34.158443450927734,22.704333623250324
2019-11-21 14:45:00+00:00,4,ROOM 4,795.8000081380209,53.47666676839193,34.080666859944664,22.505332946777344
2019-11-21 15:00:00+00:00,0,ROOM 4,583.9881184895834,53.926666259765625,33.92133331298828,22.229777654012043
2019-11-21 15:15:00+00:00,0,ROOM 4,579.6777750651041,53.49371592203776,33.87161763509115,22.19980812072754
2019-11-21 15:30:00+00:00,0,ROOM 4,568.9333292643229,53.01777776082357,34.069000244140625,22.361555735270183
2019-11-21 15:45:00+00:00,0,ROOM 4,520.9666748046875,52.61111068725586,34.06966654459635,22.312333424886067
2019-11-21 16:00:00+00:00,0,ROOM 4,514.806894938151,53.33057530721029,33.82464726765951,22.154992421468098
2019-11-21 16:15:00+00:00,0,ROOM 4,545.2666422526041,53.9433339436849,33.56488927205404,21.954111099243164
2019-11-21 16:30:00+00:00,0,ROOM 4,555.1777750651041,54.838888804117836,33.54633331298828,21.9554443359375
2019-11-21 16:45:00+00:00,0,ROOM 4,532.4720458984375,53.972222646077476,33.528778076171875,22.18288803100586
2019-11-21 17:00:00+00:00,0,ROOM 4,487.3999938964844,54.80655161539713,33.38571294148763,22.151824315388996
2019-11-21 17:15:00+00:00,0,ROOM 4,481.8333435058594,52.96999994913737,33.270111083984375,22.04188855489095
2019-11-21 17:30:00+00:00,0,ROOM 4,499.7333272298177,52.727776845296226,33.3598887125651,21.907665888468426
2019-11-21 17:45:00+00:00,0,ROOM 4,499.94749959309894,52.5798085530599,33.27656046549479,21.980268478393555
2019-11-21 18:00:00+00:00,0,ROOM 4,470.1333312988281,52.8190803527832,33.0975710550944,22.06176249186198
2019-11-21 18:15:00+00:00,0,ROOM 4,464.5888977050781,52.21111170450846,32.96277745564779,22.067555109659832
2019-11-21 18:30:00+00:00,0,ROOM 4,455.80919392903644,51.46444447835287,33.01955540974935,22.02744483947754
2019-11-21 18:45:00+00:00,0,ROOM 4,465.9126485188802,50.7961680094401,33.521218617757164,21.690161387125652
2019-11-21 19:00:00+00:00,0,ROOM 4,459.38889567057294,51.07222239176432,33.960000356038414,21.52166684468587
2019-11-21 19:15:00+00:00,0,ROOM 4,447.3666687011719,50.93000030517578,34.24855422973633,21.48722203572591
2019-11-21 19:30:00+00:00,0,ROOM 4,441.10919189453125,50.5621452331543,34.68815358479818,21.433413823445637
2019-11-21 19:45:00+00:00,0,ROOM 4,440.6888936360677,50.35222244262695,34.94155629475912,21.42466672261556
2019-11-21 20:00:00+00:00,0,ROOM 4,442.56666056315106,50.66555658976237,35.14522171020508,21.427222569783527
2019-11-21 20:15:00+00:00,0,ROOM 4,453.0459798177083,50.94597625732422,35.23243713378906,21.381793975830078
2019-11-21 20:30:00+00:00,0,ROOM 4,452.6444498697917,50.35555521647135,35.25955581665039,21.371667226155598
2019-11-21 20:45:00+00:00,0,ROOM 4,452.1999918619792,49.20000076293945,35.436667124430336,21.34855588277181
2019-11-21 21:00:00+00:00,0,ROOM 4,453.6463623046875,48.8999989827474,35.739776611328125,21.328555425008137
2019-11-21 21:15:00+00:00,0,ROOM 4,449.7888895670573,48.32873662312826,35.96601486206055,21.31494204203288
2019-11-21 21:30:00+00:00,0,ROOM 4,452.57776896158856,48.0977783203125,36.11544418334961,21.3255558013916
2019-11-21 21:45:00+00:00,0,ROOM 4,454.59999593098956,47.959999084472656,36.29877726236979,21.306111653645832
2019-11-21 22:00:00+00:00,0,ROOM 4,452.7448323567708,47.93728001912435,36.4466667175293,21.295440673828125
2019-11-21 22:15:00+00:00,0,ROOM 4,450.1222229003906,47.957777659098305,36.60544459025065,21.257666905721027
2019-11-21 22:30:00+00:00,0,ROOM 4,450.5111083984375,47.926666259765625,36.73322296142578,21.23877779642741
2019-11-21 22:45:00+00:00,0,ROOM 4,448.49463907877606,47.96111043294271,36.8814442952474,21.214555104573567
2019-11-21 23:00:00+00:00,0,ROOM 4,449.2999979654948,47.962605794270836,37.00625737508138,21.195505777994793
2019-11-21 23:15:00+00:00,0,ROOM 4,446.5111083984375,48.2511100769043,37.15055465698242,21.15855598449707
2019-11-21 23:30:00+00:00,0,ROOM 4,446.5777893066406,48.57222239176432,37.26122156778971,21.138333638509113
2019-11-21 23:45:00+00:00,0,ROOM 4,449.8712565104167,48.68693415323893,37.36772664388021,21.114222208658855
2019-11-22 00:00:00+00:00,0,ROOM 4,447.3777770996094,48.687931060791016,37.513754526774086,21.074961344401043
2019-11-22 00:15:00+00:00,0,ROOM 4,446.1222229003906,48.653333028157554,37.5880012512207,21.061777750651043
2019-11-22 00:30:00+00:00,0,ROOM 4,448.7386983235677,48.71237564086914,37.680006663004555,21.04711087544759
2019-11-22 00:45:00+00:00,0,ROOM 4,446.762451171875,48.69110997517904,37.78511047363281,21.0223331451416
2019-11-22 01:00:00+00:00,0,ROOM 4,443.3333435058594,48.68888854980469,37.86366653442383,21.01733334859212
2019-11-22 01:15:00+00:00,0,ROOM 4,445.22605387369794,48.68999989827474,37.95800018310547,20.99977747599284
2019-11-22 01:30:00+00:00,0,ROOM 4,442.7666727701823,48.7060915629069,38.02079645792643,20.991593678792317
2019-11-22 01:45:00+00:00,0,ROOM 4,442.6444396972656,48.686667124430336,38.100111643473305,20.982444763183594
2019-11-22 02:00:00+00:00,0,ROOM 4,442.41111246744794,48.70111083984375,38.212554931640625,20.9554443359375
2019-11-22 02:15:00+00:00,0,ROOM 4,442.2111104329427,48.69352595011393,38.27520243326823,20.942800521850586
2019-11-22 02:30:00+00:00,0,ROOM 4,439.3999938964844,48.66444524129232,38.314221700032554,20.948888778686523
2019-11-22 02:45:00+00:00,0,ROOM 4,439.0888977050781,48.645556131998696,38.36944452921549,20.944555918375652
2019-11-22 03:00:00+00:00,0,ROOM 4,441.93602498372394,48.423333485921226,38.44200134277344,20.93166669209798
2019-11-22 03:15:00+00:00,0,ROOM 4,438.2666727701823,48.36563237508138,38.46453730265299,20.956850051879883
2019-11-22 03:30:00+00:00,0,ROOM 4,438.43332926432294,48.18222173055013,38.5803337097168,20.932444254557293
2019-11-22 03:45:00+00:00,0,ROOM 4,437.95555623372394,48.251111348470054,38.613444010416664,20.942777633666992
2019-11-22 04:00:00+00:00,0,ROOM 4,438.59617106119794,48.24222310384115,38.741111755371094,20.90102704366048
2019-11-22 04:15:00+00:00,0,ROOM 4,437.3555603027344,48.27222188313802,38.75866572062174,20.917444229125977
2019-11-22 04:30:00+00:00,0,ROOM 4,435.8111063639323,48.23333231608073,38.82144419352213,20.906222661336262
2019-11-22 04:45:00+00:00,0,ROOM 4,439.63026936848956,48.24999872843424,38.88322321573893,20.896000544230144
2019-11-22 05:00:00+00:00,0,ROOM 4,438.07777913411456,48.28402328491211,38.941287994384766,20.895509719848633
2019-11-22 05:15:00+00:00,0,ROOM 4,438.97777303059894,48.46111170450846,39.058221181233726,20.859221776326496
2019-11-22 05:30:00+00:00,0,ROOM 4,439.1777750651042,51.13999938964844,39.03722254435221,20.879222234090168
2019-11-22 05:45:00+00:00,0,ROOM 4,438.0570882161458,51.91532516479492,38.3528200785319,20.96275520324707
2019-11-22 06:00:00+00:00,0,ROOM 4,437.95554606119794,52.60222244262695,37.49833297729492,21.1304448445638
2019-11-22 06:15:00+00:00,0,ROOM 4,435.0888977050781,52.94333267211914,37.047776540120445,21.336666742960613
2019-11-22 06:30:00+00:00,0,ROOM 4,432.03639729817706,53.75249099731445,36.872023264567055,21.496042251586914
2019-11-22 06:45:00+00:00,0,ROOM 4,430.3888854980469,53.774444580078125,36.69033432006836,21.602333704630535
2019-11-22 07:00:00+00:00,0,ROOM 4,425.6555582682292,52.82777786254883,36.697333017985024,21.585554758707683
2019-11-22 07:15:00+00:00,0,ROOM 4,424.8770039876302,53.862222035725914,36.78499984741211,21.495222091674805
2019-11-22 07:30:00+00:00,0,ROOM 4,427.2888895670573,53.20195388793945,36.919901529947914,21.49828338623047
2019-11-22 07:45:00+00:00,0,ROOM 4,432.45555623372394,53.292222340901695,37.4587771097819,21.35955556233724
2019-11-22 08:00:00+00:00,0,ROOM 4,431.1777852376302,52.93777720133463,37.990777333577476,21.354888916015625
2019-11-22 08:15:00+00:00,0,ROOM 4,430.1950174967448,52.209119160970054,38.21479034423828,21.515865961710613
2019-11-22 08:30:00+00:00,0,ROOM 4,429.9888916015625,53.614444732666016,38.64777755737305,21.45455551147461
2019-11-22 08:45:00+00:00,0,ROOM 4,442.1888936360677,52.82777786254883,39.20844523111979,21.393222173055012
2019-11-22 09:00:00+00:00,0,ROOM 4,464.2007649739583,54.12111028035482,39.593666076660156,21.36833318074544
2019-11-22 09:15:00+00:00,0,ROOM 4,465.9888916015625,53.262797037760414,39.71372095743815,21.522240956624348
2019-11-22 09:30:00+00:00,0,ROOM 4,476.55555216471356,60.05888875325521,40.65411122639974,21.656777064005535
2019-11-22 09:45:00+00:00,0,ROOM 4,495.44444783528644,60.79110972086588,42.37666702270508,21.742555618286133
2019-11-22 10:00:00+00:00,0,ROOM 4,517.8226114908854,62.234022776285805,43.13285446166992,21.911923090616863
2019-11-22 10:15:00+00:00,0,ROOM 4,628.7222086588541,61.72999954223633,42.32699966430664,22.085333506266277
2019-11-22 10:30:00+00:00,4,ROOM 4,858.8666585286459,54.29666646321615,40.70699946085612,21.98933283487956
2019-11-22 10:45:00+00:00,5,ROOM 4,987.0072835286459,52.33444468180338,40.58488845825195,21.9227778116862
2019-11-22 11:00:00+00:00,4,ROOM 4,912.9333292643229,51.72651290893555,40.337042490641274,22.028804143269856
2019-11-22 11:15:00+00:00,3,ROOM 4,659.3555501302084,54.702222188313804,39.85177739461263,22.10522206624349
2019-11-22 11:30:00+00:00,0,ROOM 4,590.0777791341146,56.401110331217446,39.59066645304362,22.06077766418457
2019-11-22 11:45:00+00:00,1,ROOM 4,588.3517049153646,59.888773600260414,39.62226104736328,22.02611478169759
2019-11-22 12:00:00+00:00,1,ROOM 4,594.95556640625,57.31777826944987,39.07555643717448,22.231889088948567
2019-11-22 12:15:00+00:00,1,ROOM 4,601.8555501302084,59.408888498942055,38.895111083984375,22.1592222849528
2019-11-22 12:30:00+00:00,2,ROOM 4,643.9314168294271,55.10877354939779,39.27218373616537,22.005008061726887
2019-11-22 12:45:00+00:00,2,ROOM 4,623.5444539388021,54.48666636149088,39.28077824910482,21.962778091430664
2019-11-22 13:00:00+00:00,0,ROOM 4,564.0333251953125,53.80754852294922,39.02428690592448,22.015992482503254
2019-11-22 13:15:00+00:00,0,ROOM 4,576.2953898111979,56.501112620035805,39.08255386352539,22.061222712198894
2019-11-22 13:30:00+00:00,1,ROOM 4,577.6222330729166,57.066322326660156,39.391003926595054,22.127862294514973
2019-11-22 13:45:00+00:00,1,ROOM 4,541.1425170898438,55.967777252197266,39.2118886311849,22.05044428507487
2019-11-22 14:00:00+00:00,0,ROOM 4,528.8222249348959,57.72444279988607,39.327110290527344,22.08555539449056
2019-11-22 14:15:00+00:00,0,ROOM 4,585.8651326497396,56.88394673665365,39.64120610555013,22.08817990620931
2019-11-22 14:30:00+00:00,0,ROOM 4,579.2777709960938,60.96444320678711,39.37699890136719,22.127777735392254
2019-11-22 14:45:00+00:00,2,ROOM 4,657.1888834635416,58.53000005086263,39.05111185709635,22.09322230021159
2019-11-22 15:00:00+00:00,2,ROOM 4,703.1827596028646,59.12888844807943,39.186665852864586,22.052444458007812
2019-11-22 15:15:00+00:00,2,ROOM 4,663.2444661458334,62.84061177571615,39.66949462890625,22.057946523030598
2019-11-22 15:30:00+00:00,0,ROOM 4,591.522216796875,62.82555643717448,39.68988927205404,22.187999725341797
2019-11-22 15:45:00+00:00,0,ROOM 4,606.2888997395834,57.15777842203776,38.813332875569664,22.080777486165363
2019-11-22 16:00:00+00:00,2,ROOM 4,680.2816162109375,67.45631917317708,38.496203104654946,21.933399200439453
2019-11-22 16:15:00+00:00,3,ROOM 4,725.8111165364584,68.39222208658855,38.50288772583008,21.964333216349285
2019-11-22 16:30:00+00:00,3,ROOM 4,650.4000040690104,67.12999979654948,38.81255594889323,21.87788963317871
2019-11-22 16:45:00+00:00,0,ROOM 4,582.1463623046875,66.18111165364583,39.10211054484049,21.907110850016277
2019-11-22 17:00:00+00:00,0,ROOM 4,602.8888753255209,65.10126495361328,38.98752466837565,21.925360361735027
2019-11-22 17:15:00+00:00,0,ROOM 4,627.0777587890625,62.22777811686198,38.795223236083984,21.932444254557293
2019-11-22 17:30:00+00:00,0,ROOM 4,694.1111043294271,60.676666259765625,38.80622227986654,22.08822186787923
2019-11-22 17:45:00+00:00,0,ROOM 4,647.15478515625,59.127585093180336,38.68530400594076,22.144893010457356
2019-11-22 18:00:00+00:00,0,ROOM 4,596.3222249348959,59.235555013020836,38.370443979899086,22.19011052449544
2019-11-22 18:15:00+00:00,0,ROOM 4,600.9666544596354,59.186667124430336,38.53755569458008,22.03766632080078
2019-11-22 18:30:00+00:00,0,ROOM 4,585.1065063476562,57.550689697265625,39.001749674479164,21.74842135111491
2019-11-22 18:45:00+00:00,0,ROOM 4,549.2111002604166,54.70111083984375,39.20722198486328,21.61222267150879
2019-11-22 19:00:00+00:00,0,ROOM 4,520.3333435058594,50.181915283203125,39.33265177408854,21.536567052205402
2019-11-22 19:15:00+00:00,0,ROOM 4,498.70728556315106,48.547776540120445,39.395554860432945,21.50022252400716
2019-11-22 19:30:00+00:00,0,ROOM 4,487.55555216471356,48.294175465901695,39.50079218546549,21.484413782755535
2019-11-22 19:45:00+00:00,0,ROOM 4,475.8601481119792,48.22111256917318,39.69466654459635,21.455111185709637
2019-11-22 20:00:00+00:00,0,ROOM 4,470.54443359375,48.20111083984375,39.796443939208984,21.42966651916504
